"","height","weight","label"
"11410",178,76,"normal"
"11411",176,52,"thin"
"11412",128,80,"fat"
"11413",154,72,"fat"
"11414",178,77,"normal"
"11415",126,65,"fat"
"11416",130,42,"normal"
"11417",196,50,"thin"
"11418",152,38,"thin"
"11419",121,59,"fat"
"11420",171,37,"thin"
"11421",133,62,"fat"
"11422",141,75,"fat"
"11423",188,69,"normal"
"11424",146,58,"fat"
"11425",177,62,"normal"
"11426",146,51,"normal"
"11427",199,68,"thin"
"11428",122,72,"fat"
"11429",151,80,"fat"
"11430",200,55,"thin"
"11431",194,70,"normal"
"11432",161,74,"fat"
"11433",120,72,"fat"
"11434",167,41,"thin"
"11435",148,63,"fat"
"11436",128,66,"fat"
"11437",200,45,"thin"
"11438",171,68,"normal"
"11439",127,67,"fat"
"11440",176,39,"thin"
"11441",123,62,"fat"
"11442",174,72,"normal"
"11443",189,38,"thin"
"11444",197,71,"thin"
"11445",165,62,"normal"
"11446",195,44,"thin"
"11447",149,74,"fat"
"11448",134,75,"fat"
"11449",126,40,"fat"
"11450",164,35,"thin"
"11451",131,39,"normal"
"11452",154,49,"normal"
"11453",173,46,"thin"
"11454",163,41,"thin"
"11455",187,70,"normal"
"11456",195,40,"thin"
"11457",126,56,"fat"
"11458",150,79,"fat"
"11459",171,80,"fat"
"11460",177,52,"thin"
"11461",154,47,"normal"
"11462",143,48,"normal"
"11463",121,46,"fat"
"11464",173,65,"normal"
"11465",166,45,"thin"
"11466",121,62,"fat"
"11467",128,43,"fat"
"11468",181,62,"normal"
"11469",160,69,"fat"
"11470",183,44,"thin"
"11471",146,64,"fat"
"11472",138,39,"normal"
"11473",139,80,"fat"
"11474",189,44,"thin"
"11475",177,39,"thin"
"11476",132,80,"fat"
"11477",157,59,"normal"
"11478",183,75,"normal"
"11479",125,47,"fat"
"11480",128,80,"fat"
"11481",194,48,"thin"
"11482",200,77,"normal"
"11483",181,53,"thin"
"11484",124,72,"fat"
"11485",197,65,"thin"
"11486",153,56,"normal"
"11487",167,80,"fat"
"11488",137,62,"fat"
"11489",135,36,"normal"
"11490",120,68,"fat"
"11491",196,35,"thin"
"11492",136,44,"normal"
"11493",177,35,"thin"
"11494",157,66,"fat"
"11495",156,65,"fat"
"11496",142,65,"fat"
"11497",200,71,"thin"
"11498",167,50,"thin"
"11499",122,78,"fat"
"11500",126,52,"fat"
"11501",154,67,"fat"
"11502",139,35,"thin"
"11503",148,39,"thin"
"11504",127,60,"fat"
"11505",161,39,"thin"
"11506",126,80,"fat"
"11507",162,41,"thin"
"11508",171,67,"normal"
"11509",165,66,"normal"
"11510",130,68,"fat"
"11511",182,59,"thin"
"11512",124,54,"fat"
"11513",126,65,"fat"
"11514",152,48,"normal"
"11515",187,36,"thin"
"11516",154,54,"normal"
"11517",174,47,"thin"
"11518",143,43,"normal"
"11519",174,65,"normal"
"11520",172,50,"thin"
"11521",150,38,"thin"
"11522",198,80,"normal"
"11523",124,54,"fat"
"11524",139,69,"fat"
"11525",178,39,"thin"
"11526",163,77,"fat"
"11527",125,50,"fat"
"11528",151,50,"normal"
"11529",161,61,"normal"
"11530",195,75,"normal"
"11531",171,79,"fat"
"11532",181,62,"normal"
"11533",130,78,"fat"
"11534",143,49,"normal"
"11535",127,51,"fat"
"11536",121,45,"fat"
"11537",192,38,"thin"
"11538",175,49,"thin"
"11539",180,63,"normal"
"11540",136,65,"fat"
"11541",133,66,"fat"
"11542",168,70,"normal"
"11543",197,70,"thin"
"11544",188,39,"thin"
"11545",146,61,"fat"
"11546",141,75,"fat"
"11547",158,54,"normal"
"11548",137,54,"fat"
"11549",190,37,"thin"
"11550",181,54,"thin"
"11551",175,58,"normal"
"11552",158,72,"fat"
"11553",169,53,"normal"
"11554",189,42,"thin"
"11555",197,41,"thin"
"11556",129,62,"fat"
"11557",122,50,"fat"
"11558",193,49,"thin"
"11559",133,71,"fat"
"11560",121,72,"fat"
"11561",190,71,"normal"
"11562",123,62,"fat"
"11563",181,63,"normal"
"11564",151,74,"fat"
"11565",139,40,"normal"
"11566",128,36,"normal"
"11567",124,61,"fat"
"11568",195,55,"thin"
"11569",194,78,"normal"
"11570",192,78,"normal"
"11571",137,78,"fat"
"11572",190,59,"thin"
"11573",133,74,"fat"
"11574",122,63,"fat"
"11575",142,62,"fat"
"11576",143,66,"fat"
"11577",192,60,"thin"
"11578",163,75,"fat"
"11579",129,36,"normal"
"11580",200,46,"thin"
"11581",135,53,"fat"
"11582",165,35,"thin"
"11583",172,69,"normal"
"11584",175,63,"normal"
"11585",175,49,"thin"
"11586",183,54,"thin"
"11587",187,54,"thin"
"11588",193,58,"thin"
"11589",129,58,"fat"
"11590",177,40,"thin"
"11591",140,63,"fat"
"11592",135,61,"fat"
"11593",166,39,"thin"
"11594",153,48,"normal"
"11595",132,66,"fat"
"11596",141,37,"normal"
"11597",166,73,"fat"
"11598",142,57,"fat"
"11599",165,51,"normal"
"11600",131,52,"fat"
"11601",180,68,"normal"
"11602",154,68,"fat"
"11603",181,44,"thin"
"11604",134,36,"normal"
"11605",176,41,"thin"
"11606",134,49,"fat"
"11607",182,58,"thin"
"11608",145,46,"normal"
"11609",124,57,"fat"
"11610",177,44,"thin"
"11611",182,74,"normal"
"11612",135,48,"fat"
"11613",160,72,"fat"
"11614",152,35,"thin"
"11615",195,53,"thin"
"11616",134,63,"fat"
"11617",171,36,"thin"
"11618",144,42,"normal"
"11619",135,76,"fat"
"11620",145,36,"thin"
"11621",134,78,"fat"
"11622",181,60,"thin"
"11623",173,50,"thin"
"11624",184,53,"thin"
"11625",175,80,"fat"
"11626",132,38,"normal"
"11627",198,59,"thin"
"11628",180,58,"thin"
"11629",174,65,"normal"
"11630",126,53,"fat"
"11631",157,37,"thin"
"11632",172,67,"normal"
"11633",191,54,"thin"
"11634",139,80,"fat"
"11635",199,80,"normal"
"11636",153,52,"normal"
"11637",144,73,"fat"
"11638",190,77,"normal"
"11639",192,46,"thin"
"11640",184,79,"normal"
"11641",183,71,"normal"
"11642",150,80,"fat"
"11643",195,41,"thin"
"11644",136,64,"fat"
"11645",131,66,"fat"
"11646",190,60,"thin"
"11647",143,42,"normal"
"11648",168,65,"normal"
"11649",153,55,"normal"
"11650",132,45,"fat"
"11651",200,36,"thin"
"11652",157,74,"fat"
"11653",170,36,"thin"
"11654",171,44,"thin"
"11655",149,70,"fat"
"11656",191,60,"thin"
"11657",183,58,"thin"
"11658",155,35,"thin"
"11659",160,53,"normal"
"11660",195,73,"normal"
"11661",128,38,"normal"
"11662",145,42,"normal"
"11663",193,42,"thin"
"11664",194,43,"thin"
"11665",178,73,"normal"
"11666",166,61,"normal"
"11667",194,61,"thin"
"11668",164,65,"normal"
"11669",151,63,"fat"
"11670",195,80,"normal"
"11671",157,36,"thin"
"11672",138,71,"fat"
"11673",131,70,"fat"
"11674",130,69,"fat"
"11675",181,68,"normal"
"11676",164,41,"thin"
"11677",168,78,"fat"
"11678",144,47,"normal"
"11679",200,40,"thin"
"11680",200,72,"thin"
"11681",198,53,"thin"
"11682",146,65,"fat"
"11683",178,62,"normal"
"11684",144,71,"fat"
"11685",131,47,"fat"
"11686",139,53,"fat"
"11687",163,56,"normal"
"11688",193,78,"normal"
"11689",199,80,"normal"
"11690",151,44,"normal"
"11691",121,73,"fat"
"11692",187,80,"normal"
"11693",123,50,"fat"
"11694",132,58,"fat"
"11695",132,40,"normal"
"11696",151,53,"normal"
"11697",134,35,"normal"
"11698",152,71,"fat"
"11699",176,65,"normal"
"11700",147,40,"normal"
"11701",150,51,"normal"
"11702",154,49,"normal"
"11703",169,57,"normal"
"11704",154,74,"fat"
"11705",138,54,"fat"
"11706",181,38,"thin"
"11707",152,61,"fat"
"11708",169,52,"thin"
"11709",142,40,"normal"
"11710",179,72,"normal"
"11711",159,74,"fat"
"11712",147,45,"normal"
"11713",152,68,"fat"
"11714",132,56,"fat"
"11715",128,74,"fat"
"11716",134,59,"fat"
"11717",146,68,"fat"
"11718",176,57,"thin"
"11719",167,47,"thin"
"11720",138,59,"fat"
"11721",153,66,"fat"
"11722",149,55,"normal"
"11723",148,53,"normal"
"11724",173,65,"normal"
"11725",196,59,"thin"
"11726",185,43,"thin"
"11727",153,41,"thin"
"11728",147,80,"fat"
"11729",145,61,"fat"
"11730",174,74,"normal"
"11731",192,43,"thin"
"11732",189,54,"thin"
"11733",194,35,"thin"
"11734",134,58,"fat"
"11735",154,60,"fat"
"11736",188,78,"normal"
"11737",177,74,"normal"
"11738",160,45,"thin"
"11739",135,50,"fat"
"11740",145,75,"fat"
"11741",135,41,"normal"
"11742",134,77,"fat"
"11743",169,49,"thin"
"11744",140,63,"fat"
"11745",129,59,"fat"
"11746",121,44,"fat"
"11747",161,45,"thin"
"11748",193,48,"thin"
"11749",125,66,"fat"
"11750",167,47,"thin"
"11751",135,66,"fat"
"11752",121,45,"fat"
"11753",179,79,"normal"
"11754",197,73,"normal"
"11755",160,44,"thin"
"11756",182,64,"normal"
"11757",143,37,"thin"
"11758",142,74,"fat"
"11759",136,66,"fat"
"11760",177,50,"thin"
"11761",134,70,"fat"
"11762",138,57,"fat"
"11763",144,53,"fat"
"11764",144,39,"normal"
"11765",148,61,"fat"
"11766",151,56,"normal"
"11767",149,35,"thin"
"11768",129,50,"fat"
"11769",186,58,"thin"
"11770",130,47,"fat"
"11771",164,41,"thin"
"11772",181,41,"thin"
"11773",194,47,"thin"
"11774",167,69,"normal"
"11775",174,43,"thin"
"11776",132,40,"normal"
"11777",147,74,"fat"
"11778",197,48,"thin"
"11779",154,65,"fat"
"11780",149,70,"fat"
"11781",195,43,"thin"
"11782",158,49,"normal"
"11783",157,39,"thin"
"11784",145,40,"normal"
"11785",177,53,"thin"
"11786",166,56,"normal"
"11787",141,63,"fat"
"11788",165,80,"fat"
"11789",153,60,"fat"
"11790",179,70,"normal"
"11791",127,53,"fat"
"11792",146,60,"fat"
"11793",177,37,"thin"
"11794",143,61,"fat"
"11795",179,50,"thin"
"11796",200,72,"thin"
"11797",122,50,"fat"
"11798",200,56,"thin"
"11799",132,55,"fat"
"11800",156,69,"fat"
"11801",145,36,"thin"
"11802",191,65,"thin"
"11803",191,79,"normal"
"11804",165,77,"fat"
"11805",134,36,"normal"
"11806",159,44,"thin"
"11807",161,77,"fat"
"11808",137,75,"fat"
"11809",146,35,"thin"
"11810",147,71,"fat"
"11811",175,42,"thin"
"11812",151,46,"normal"
"11813",154,66,"fat"
"11814",157,53,"normal"
"11815",122,79,"fat"
"11816",168,70,"normal"
"11817",146,61,"fat"
"11818",161,63,"normal"
"11819",133,60,"fat"
"11820",136,51,"fat"
"11821",124,76,"fat"
"11822",193,70,"normal"
"11823",169,55,"normal"
"11824",193,76,"normal"
"11825",181,71,"normal"
"11826",150,72,"fat"
"11827",195,49,"thin"
"11828",195,50,"thin"
"11829",163,70,"fat"
"11830",128,42,"fat"
"11831",135,38,"normal"
"11832",200,37,"thin"
"11833",200,79,"normal"
"11834",194,41,"thin"
"11835",154,41,"thin"
"11836",186,59,"thin"
"11837",148,63,"fat"
"11838",128,72,"fat"
"11839",131,37,"normal"
"11840",167,76,"fat"
"11841",121,76,"fat"
"11842",180,78,"normal"
"11843",189,54,"thin"
"11844",128,51,"fat"
"11845",161,61,"normal"
"11846",142,66,"fat"
"11847",132,39,"normal"
"11848",165,72,"fat"
"11849",159,79,"fat"
"11850",200,68,"thin"
"11851",170,36,"thin"
"11852",162,47,"thin"
"11853",172,61,"normal"
"11854",182,64,"normal"
"11855",149,64,"fat"
"11856",197,46,"thin"
"11857",153,70,"fat"
"11858",185,35,"thin"
"11859",158,39,"thin"
"11860",133,80,"fat"
"11861",185,51,"thin"
"11862",194,72,"normal"
"11863",163,55,"normal"
"11864",173,59,"normal"
"11865",183,70,"normal"
"11866",197,52,"thin"
"11867",155,77,"fat"
"11868",151,48,"normal"
"11869",175,76,"normal"
"11870",168,37,"thin"
"11871",151,60,"fat"
"11872",158,74,"fat"
"11873",155,75,"fat"
"11874",122,44,"fat"
"11875",176,49,"thin"
"11876",200,68,"thin"
"11877",194,45,"thin"
"11878",198,58,"thin"
"11879",200,42,"thin"
"11880",129,72,"fat"
"11881",147,42,"normal"
"11882",139,69,"fat"
"11883",164,68,"fat"
"11884",161,52,"normal"
"11885",164,55,"normal"
"11886",145,62,"fat"
"11887",153,46,"normal"
"11888",127,35,"normal"
"11889",129,78,"fat"
"11890",168,53,"normal"
"11891",173,52,"thin"
"11892",130,58,"fat"
"11893",168,45,"thin"
"11894",124,41,"fat"
"11895",147,77,"fat"
"11896",152,71,"fat"
"11897",145,49,"normal"
"11898",163,66,"normal"
"11899",183,51,"thin"
"11900",154,65,"fat"
"11901",181,39,"thin"
"11902",193,68,"thin"
"11903",158,80,"fat"
"11904",149,42,"normal"
"11905",145,72,"fat"
"11906",195,48,"thin"
"11907",183,71,"normal"
"11908",184,51,"thin"
"11909",160,54,"normal"
"11910",125,36,"normal"
"11911",159,41,"thin"
"11912",192,76,"normal"
"11913",142,38,"normal"
"11914",193,42,"thin"
"11915",134,39,"normal"
"11916",147,43,"normal"
"11917",141,43,"normal"
"11918",125,69,"fat"
"11919",195,76,"normal"
"11920",139,37,"normal"
"11921",127,60,"fat"
"11922",123,44,"fat"
"11923",143,40,"normal"
"11924",174,74,"normal"
"11925",186,72,"normal"
"11926",121,41,"fat"
"11927",129,39,"normal"
"11928",122,67,"fat"
"11929",175,58,"normal"
"11930",149,38,"thin"
"11931",182,47,"thin"
"11932",141,41,"normal"
"11933",121,58,"fat"
"11934",137,66,"fat"
"11935",181,75,"normal"
"11936",126,46,"fat"
"11937",171,61,"normal"
"11938",183,77,"normal"
"11939",180,48,"thin"
"11940",181,73,"normal"
"11941",176,80,"fat"
"11942",137,47,"fat"
"11943",148,51,"normal"
"11944",157,44,"thin"
"11945",196,62,"thin"
"11946",163,42,"thin"
"11947",122,77,"fat"
"11948",168,50,"thin"
"11949",200,36,"thin"
"11950",153,76,"fat"
"11951",182,55,"thin"
"11952",172,45,"thin"
"11953",176,39,"thin"
"11954",198,37,"thin"
"11955",154,61,"fat"
"11956",156,51,"normal"
"11957",146,51,"normal"
"11958",126,79,"fat"
"11959",193,71,"normal"
"11960",144,37,"thin"
"11961",193,72,"normal"
"11962",169,75,"fat"
"11963",140,79,"fat"
"11964",137,70,"fat"
"11965",140,65,"fat"
"11966",132,59,"fat"
"11967",175,74,"normal"
"11968",183,66,"normal"
"11969",120,49,"fat"
"11970",200,56,"thin"
"11971",197,73,"normal"
"11972",182,66,"normal"
"11973",133,58,"fat"
"11974",121,35,"normal"
"11975",198,38,"thin"
"11976",121,45,"fat"
"11977",161,52,"normal"
"11978",196,48,"thin"
"11979",182,45,"thin"
"11980",156,66,"fat"
"11981",184,74,"normal"
"11982",178,58,"thin"
"11983",150,76,"fat"
"11984",135,51,"fat"
"11985",172,67,"normal"
"11986",166,46,"thin"
"11987",145,59,"fat"
"11988",147,42,"normal"
"11989",150,59,"fat"
"11990",182,52,"thin"
"11991",161,68,"fat"
"11992",135,59,"fat"
"11993",127,56,"fat"
"11994",129,68,"fat"
"11995",150,65,"fat"
"11996",182,40,"thin"
"11997",154,70,"fat"
"11998",179,51,"thin"
"11999",184,46,"thin"
"12000",160,51,"normal"
"12001",171,72,"normal"
"12002",142,45,"normal"
"12003",190,62,"thin"
"12004",128,50,"fat"
"12005",183,64,"normal"
"12006",186,37,"thin"
"12007",187,63,"thin"
"12008",173,49,"thin"
"12009",164,46,"thin"
"12010",124,73,"fat"
"12011",181,50,"thin"
"12012",187,35,"thin"
"12013",144,41,"normal"
"12014",156,56,"normal"
"12015",195,42,"thin"
"12016",167,64,"normal"
"12017",183,51,"thin"
"12018",133,52,"fat"
"12019",130,47,"fat"
"12020",140,40,"normal"
"12021",166,69,"fat"
"12022",181,74,"normal"
"12023",157,39,"thin"
"12024",153,35,"thin"
"12025",163,76,"fat"
"12026",198,71,"thin"
"12027",181,53,"thin"
"12028",198,57,"thin"
"12029",138,45,"normal"
"12030",145,50,"normal"
"12031",127,43,"fat"
"12032",194,46,"thin"
"12033",196,80,"normal"
"12034",125,41,"fat"
"12035",175,35,"thin"
"12036",123,67,"fat"
"12037",165,63,"normal"
"12038",125,59,"fat"
"12039",198,62,"thin"
"12040",145,36,"thin"
"12041",122,40,"fat"
"12042",136,54,"fat"
"12043",172,76,"fat"
"12044",139,65,"fat"
"12045",126,43,"fat"
"12046",157,59,"normal"
"12047",137,73,"fat"
"12048",169,78,"fat"
"12049",131,75,"fat"
"12050",132,65,"fat"
"12051",138,45,"normal"
"12052",160,55,"normal"
"12053",162,56,"normal"
"12054",156,74,"fat"
"12055",164,43,"thin"
"12056",127,65,"fat"
"12057",159,53,"normal"
"12058",189,70,"normal"
"12059",141,43,"normal"
"12060",164,75,"fat"
"12061",129,41,"normal"
"12062",126,57,"fat"
"12063",150,52,"normal"
"12064",128,74,"fat"
"12065",148,72,"fat"
"12066",179,63,"normal"
"12067",126,69,"fat"
"12068",136,45,"normal"
"12069",155,60,"normal"
"12070",123,38,"fat"
"12071",154,53,"normal"
"12072",185,46,"thin"
"12073",126,52,"fat"
"12074",171,65,"normal"
"12075",154,75,"fat"
"12076",141,51,"fat"
"12077",185,35,"thin"
"12078",153,35,"thin"
"12079",145,42,"normal"
"12080",135,47,"fat"
"12081",190,44,"thin"
"12082",126,39,"normal"
"12083",181,75,"normal"
"12084",145,36,"thin"
"12085",132,58,"fat"
"12086",193,45,"thin"
"12087",126,64,"fat"
"12088",200,36,"thin"
"12089",131,54,"fat"
"12090",193,38,"thin"
"12091",179,58,"thin"
"12092",192,38,"thin"
"12093",164,41,"thin"
"12094",139,70,"fat"
"12095",197,48,"thin"
"12096",163,70,"fat"
"12097",197,52,"thin"
"12098",135,35,"normal"
"12099",171,80,"fat"
"12100",197,50,"thin"
"12101",155,53,"normal"
"12102",153,66,"fat"
"12103",139,72,"fat"
"12104",122,65,"fat"
"12105",125,76,"fat"
"12106",135,79,"fat"
"12107",153,57,"normal"
"12108",196,51,"thin"
"12109",193,78,"normal"
"12110",169,52,"thin"
"12111",158,37,"thin"
"12112",120,47,"fat"
"12113",193,66,"thin"
"12114",142,49,"normal"
"12115",148,71,"fat"
"12116",133,47,"fat"
"12117",191,74,"normal"
"12118",176,47,"thin"
"12119",171,48,"thin"
"12120",142,47,"normal"
"12121",137,80,"fat"
"12122",148,50,"normal"
"12123",163,76,"fat"
"12124",177,54,"thin"
"12125",144,71,"fat"
"12126",199,75,"normal"
"12127",181,74,"normal"
"12128",177,79,"fat"
"12129",163,74,"fat"
"12130",186,60,"thin"
"12131",161,71,"fat"
"12132",177,51,"thin"
"12133",184,49,"thin"
"12134",174,60,"normal"
"12135",157,65,"fat"
"12136",177,45,"thin"
"12137",125,47,"fat"
"12138",192,79,"normal"
"12139",171,80,"fat"
"12140",153,37,"thin"
"12141",184,68,"normal"
"12142",194,63,"thin"
"12143",190,56,"thin"
"12144",151,43,"normal"
"12145",149,38,"thin"
"12146",140,46,"normal"
"12147",187,78,"normal"
"12148",197,41,"thin"
"12149",187,48,"thin"
"12150",141,67,"fat"
"12151",199,73,"thin"
"12152",131,64,"fat"
"12153",146,41,"normal"
"12154",139,57,"fat"
"12155",183,70,"normal"
"12156",161,53,"normal"
"12157",185,50,"thin"
"12158",190,79,"normal"
"12159",131,57,"fat"
"12160",127,61,"fat"
"12161",158,53,"normal"
"12162",142,68,"fat"
"12163",161,35,"thin"
"12164",141,43,"normal"
"12165",194,79,"normal"
"12166",177,45,"thin"
"12167",193,49,"thin"
"12168",164,55,"normal"
"12169",132,47,"fat"
"12170",141,47,"normal"
"12171",179,67,"normal"
"12172",130,45,"fat"
"12173",159,56,"normal"
"12174",152,61,"fat"
"12175",149,77,"fat"
"12176",162,36,"thin"
"12177",198,37,"thin"
"12178",128,45,"fat"
"12179",137,80,"fat"
"12180",142,56,"fat"
"12181",152,35,"thin"
"12182",121,63,"fat"
"12183",154,38,"thin"
"12184",129,56,"fat"
"12185",126,55,"fat"
"12186",122,66,"fat"
"12187",138,75,"fat"
"12188",139,64,"fat"
"12189",129,61,"fat"
"12190",191,73,"normal"
"12191",137,72,"fat"
"12192",127,72,"fat"
"12193",172,47,"thin"
"12194",199,51,"thin"
"12195",150,53,"normal"
"12196",127,63,"fat"
"12197",192,46,"thin"
"12198",171,46,"thin"
"12199",187,70,"normal"
"12200",167,65,"normal"
"12201",187,37,"thin"
"12202",199,39,"thin"
"12203",130,53,"fat"
"12204",174,61,"normal"
"12205",175,41,"thin"
"12206",134,51,"fat"
"12207",127,60,"fat"
"12208",135,39,"normal"
"12209",126,64,"fat"
"12210",134,79,"fat"
"12211",130,75,"fat"
"12212",182,50,"thin"
"12213",192,80,"normal"
"12214",129,36,"normal"
"12215",143,73,"fat"
"12216",144,79,"fat"
"12217",156,72,"fat"
"12218",164,63,"normal"
"12219",142,73,"fat"
"12220",198,74,"normal"
"12221",157,64,"fat"
"12222",130,42,"normal"
"12223",139,69,"fat"
"12224",192,37,"thin"
"12225",148,77,"fat"
"12226",164,80,"fat"
"12227",199,63,"thin"
"12228",177,42,"thin"
"12229",187,79,"normal"
"12230",200,59,"thin"
"12231",158,66,"fat"
"12232",126,71,"fat"
"12233",186,61,"thin"
"12234",139,77,"fat"
"12235",136,37,"normal"
"12236",166,79,"fat"
"12237",141,80,"fat"
"12238",148,79,"fat"
"12239",148,44,"normal"
"12240",196,42,"thin"
"12241",137,51,"fat"
"12242",191,41,"thin"
"12243",135,42,"normal"
"12244",137,42,"normal"
"12245",139,78,"fat"
"12246",172,76,"fat"
"12247",171,53,"thin"
"12248",189,63,"thin"
"12249",129,57,"fat"
"12250",182,48,"thin"
"12251",139,59,"fat"
"12252",154,54,"normal"
"12253",183,51,"thin"
"12254",166,44,"thin"
"12255",198,66,"thin"
"12256",160,64,"normal"
"12257",124,54,"fat"
"12258",158,77,"fat"
"12259",149,49,"normal"
"12260",140,64,"fat"
"12261",180,78,"normal"
"12262",189,77,"normal"
"12263",179,43,"thin"
"12264",182,47,"thin"
"12265",178,80,"fat"
"12266",127,48,"fat"
"12267",196,66,"thin"
"12268",174,60,"normal"
"12269",145,71,"fat"
"12270",160,41,"thin"
"12271",150,79,"fat"
"12272",186,48,"thin"
"12273",153,64,"fat"
"12274",169,66,"normal"
"12275",176,64,"normal"
"12276",174,61,"normal"
"12277",145,73,"fat"
"12278",177,55,"thin"
"12279",195,61,"thin"
"12280",147,42,"normal"
"12281",161,66,"fat"
"12282",166,44,"thin"
"12283",162,50,"normal"
"12284",153,37,"thin"
"12285",153,55,"normal"
"12286",140,65,"fat"
"12287",157,56,"normal"
"12288",174,38,"thin"
"12289",156,47,"normal"
"12290",193,72,"normal"
"12291",170,40,"thin"
"12292",166,60,"normal"
"12293",175,73,"normal"
"12294",198,70,"thin"
"12295",134,40,"normal"
"12296",151,59,"fat"
"12297",147,59,"fat"
"12298",156,60,"normal"
"12299",183,42,"thin"
"12300",122,43,"fat"
"12301",167,61,"normal"
"12302",135,58,"fat"
"12303",140,80,"fat"
"12304",136,40,"normal"
"12305",160,59,"normal"
"12306",126,78,"fat"
"12307",144,46,"normal"
"12308",188,57,"thin"
"12309",169,64,"normal"
"12310",176,39,"thin"
"12311",172,39,"thin"
"12312",146,78,"fat"
"12313",137,37,"normal"
"12314",155,79,"fat"
"12315",140,52,"fat"
"12316",175,72,"normal"
"12317",180,79,"normal"
"12318",123,60,"fat"
"12319",174,61,"normal"
"12320",186,48,"thin"
"12321",191,63,"thin"
"12322",171,72,"normal"
"12323",177,61,"normal"
"12324",199,72,"thin"
"12325",159,50,"normal"
"12326",147,67,"fat"
"12327",132,59,"fat"
"12328",168,47,"thin"
"12329",161,58,"normal"
"12330",200,42,"thin"
"12331",184,78,"normal"
"12332",169,40,"thin"
"12333",189,75,"normal"
"12334",163,49,"thin"
"12335",196,65,"thin"
"12336",134,35,"normal"
"12337",143,78,"fat"
"12338",155,70,"fat"
"12339",170,36,"thin"
"12340",130,47,"fat"
"12341",127,78,"fat"
"12342",129,47,"fat"
"12343",155,55,"normal"
"12344",187,51,"thin"
"12345",167,70,"fat"
"12346",164,54,"normal"
"12347",176,61,"normal"
"12348",135,43,"normal"
"12349",125,71,"fat"
"12350",191,73,"normal"
"12351",200,61,"thin"
"12352",196,59,"thin"
"12353",197,56,"thin"
"12354",145,63,"fat"
"12355",139,57,"fat"
"12356",158,67,"fat"
"12357",140,60,"fat"
"12358",133,73,"fat"
"12359",150,57,"fat"
"12360",123,58,"fat"
"12361",196,78,"normal"
